timeframe,target_pips,horizon_bars,conditions,discovery_n,discovery_hit,discovery_lift,validation_n,validation_hit,validation_lift,validation_wilson95,oos_n,oos_hit,oos_lift,oos_wilson95
d1,200,10,price200_bull+pin_bull+mtf_price200_bull+cross_group_return_up,150,0.41333333,2.08875839,29,0.34482759,1.73615605,0.19940719,32,0.18750000,1.17500000,0.08889545
d1,200,10,trend_bull+rci_bull+pin_bull+mtf_trend_bull,143,0.41258741,2.08498891,38,0.42105263,2.11993791,0.27852501,35,0.20000000,1.25333333,0.10042446
d1,200,10,trend_bull+bb_expand+close_near_high+cross_group_bull,187,0.41176471,2.08083141,48,0.10416667,0.52446381,0.04532172,33,0.15151515,0.94949495,0.06650457
d1,200,10,rci_bull+pin_bull+mtf_price200_bull,214,0.41121495,2.07805326,58,0.51724138,2.60423408,0.39162262,43,0.18604651,1.16589147,0.09741751
d1,200,10,trend_bull+volatility+elliott_impulse_bull+cross_group_return_up,129,0.41085271,2.07622270,21,0.19047619,0.95901953,0.07667565,29,0.10344828,0.64827586,0.03581489
d1,200,10,price200_bull+pin_bull,327,0.40978593,2.07083178,65,0.47692308,2.40123737,0.36021791,81,0.28395062,1.77942387,0.19728732
d1,200,10,price200_bull+pin_bull+cross_group_bull,159,0.40880503,2.06587485,29,0.34482759,1.73615605,0.19940719,35,0.22857143,1.43238095,0.12065880
d1,200,10,price200_bull+pin_bull+cross_group_return_up,179,0.40782123,2.06090325,29,0.34482759,1.73615605,0.19940719,40,0.22500000,1.41000000,0.12316091
d1,200,10,pin_bull+cross_group_return_up,211,0.40758294,2.05969907,48,0.43750000,2.20274799,0.30701269,42,0.23809524,1.49206349,0.13480964
d1,200,10,trend_bull+pin_bull+mtf_price200_bull,204,0.40686275,2.05605961,51,0.43137255,2.17189718,0.30501236,48,0.22916667,1.43611111,0.13307826
d1,200,10,price200_bull+rci_bull+pin_bull,202,0.40594059,2.05139956,51,0.49019608,2.46806497,0.35857486,52,0.15384615,0.96410256,0.08007685
d1,200,10,sma_stack_bull+close_near_high+elliott_wave5_bull+cross_group_bull,141,0.40425532,2.04288312,53,0.13207547,0.66498053,0.06547853,24,0.29166667,1.82777778,0.14914648
d1,200,10,price200_bull+rci_bull+pin_bull+mtf_price200_bull,191,0.40314136,2.03725379,50,0.50000000,2.51742627,0.36644514,43,0.18604651,1.16589147,0.09741751
d1,200,10,sma_stack_bull+adx_up3+volatility+mtf_rsi60,139,0.40287770,2.03592138,26,0.15384615,0.77459270,0.06150034,26,0.03846154,0.24102564,0.00682198
d1,200,10,trend_bull+pin_bull+mtf_trend_bull,159,0.40251572,2.03409216,40,0.40000000,2.01394102,0.26348326,39,0.23076923,1.44615385,0.12645804
d1,200,10,pin_bull+mtf_price200_bull,270,0.40000000,2.02137908,73,0.50684932,2.55191156,0.39472241,53,0.22641509,1.41886792,0.13454631
d1,200,10,rci_bull+pin_bull+mtf_trend_bull,175,0.40000000,2.02137908,49,0.46938776,2.36329813,0.33703504,36,0.19444444,1.21851852,0.09753095
d1,200,10,trend_bull+volatility+mtf_rsi60+cross_group_bull,238,0.39915966,2.01713249,42,0.23809524,1.19877442,0.13480964,40,0.12500000,0.78333333,0.05459500
d1,200,10,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,138,0.39855072,2.01405525,55,0.12727273,0.64079942,0.06304210,37,0.16216216,1.01621622,0.07651207
d1,200,10,sma_stack_bull+breakout_up20+close_near_high+cross_group_bull,138,0.39855072,2.01405525,55,0.12727273,0.64079942,0.06304210,37,0.16216216,1.01621622,0.07651207
d1,200,10,sma_stack_bull+channel_breakout_up+close_near_high+cross_group_bull,138,0.39855072,2.01405525,55,0.12727273,0.64079942,0.06304210,37,0.16216216,1.01621622,0.07651207
d1,200,10,trend_bull+bb_expand+elliott_impulse_bull+cross_group_bull,191,0.39790576,2.01079595,64,0.14062500,0.70802614,0.07578573,26,0.15384615,0.96410256,0.06150034
d1,200,10,price200_bull+volatility+elliott_wave5_bull+cross_group_bull,131,0.39694656,2.00594871,22,0.13636364,0.68657080,0.04749004,24,0.08333333,0.52222222,0.02315882
d1,200,10,trend_bull+bb_expand+breakout20_up+cross_group_bull,202,0.39603960,2.00136543,69,0.13043478,0.65671990,0.07016628,29,0.13793103,0.86436782,0.05497440
d1,200,10,trend_bull+bb_expand+breakout_up20+cross_group_bull,202,0.39603960,2.00136543,69,0.13043478,0.65671990,0.07016628,29,0.13793103,0.86436782,0.05497440
d1,200,10,trend_bull+bb_expand+channel_breakout_up+cross_group_bull,202,0.39603960,2.00136543,69,0.13043478,0.65671990,0.07016628,29,0.13793103,0.86436782,0.05497440
d1,200,10,trend_bull+bb_expand+retest_up+cross_group_bull,202,0.39603960,2.00136543,68,0.13235294,0.66637754,0.07122244,29,0.13793103,0.86436782,0.05497440
d1,200,10,trend_bull+di_spread_up3+volatility+elliott_impulse_bull,167,0.39520958,1.99717095,22,0.18181818,0.91542774,0.07306885,22,0.09090909,0.56969697,0.02529543
d1,200,10,sma_stack_bull+bb_expand+close_near_high+cross_group_return_up,152,0.39473684,1.99478199,53,0.16981132,0.85497496,0.09199945,48,0.16666667,1.04444444,0.08695514
d1,200,10,sma_stack_bull+adx_up3+bb_expand+close_near_high,170,0.39411765,1.99165292,28,0.14285714,0.71926465,0.05699005,39,0.25641026,1.60683761,0.14568781
d1,200,10,sma_stack_bull+close_near_high+elliott_impulse_bull+cross_group_return_up,173,0.39306358,1.98632627,66,0.12121212,0.61028516,0.06271846,49,0.18367347,1.15102041,0.09976341
d1,200,10,sma_stack_bull+adx_up3+volatility+mtf_price200_bull,222,0.39189189,1.98040518,37,0.21621622,1.08861677,0.11386512,39,0.05128205,0.32136752,0.01417796
d1,200,10,sma_stack_bull+close_near_high+elliott_wave5_bull+cross_group_return_up,148,0.39189189,1.98040518,58,0.13793103,0.69446242,0.07158487,32,0.21875000,1.37083333,0.11023836
d1,200,10,pin_bull+mtf_trend_bull,194,0.39175258,1.97970116,51,0.45098039,2.27061978,0.32267519,40,0.22500000,1.41000000,0.12316091
d1,200,10,trend_bull+di_spread_up3+volatility+elliott_wave5_bull,143,0.39160839,1.97897253,18,0.11111111,0.55942806,0.03101952,18,0.11111111,0.69629630,0.03101952
d1,200,10,price200_bull+pin_bull+mtf_price200_bull,243,0.39094650,1.97562770,62,0.48387097,2.43621897,0.36409860,53,0.22641509,1.41886792,0.13454631
d1,200,10,sma_stack_bull+adx_up3+volatility,297,0.39057239,1.97373715,38,0.21052632,1.05996896,0.11074792,82,0.28048780,1.75772358,0.19477150
d1,200,10,price200_bull+volatility+elliott_impulse_bull+cross_group_bull,169,0.39053254,1.97353579,27,0.22222222,1.11885612,0.10607239,32,0.09375000,0.58750000,0.03240155
d1,200,10,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,146,0.39041096,1.97292137,67,0.17910448,0.90176464,0.10553591,46,0.17391304,1.08985507,0.09085792
d1,200,10,sma_stack_bull+breakout_up20+close_near_high+cross_group_return_up,146,0.39041096,1.97292137,67,0.17910448,0.90176464,0.10553591,46,0.17391304,1.08985507,0.09085792
d1,200,10,sma_stack_bull+channel_breakout_up+close_near_high+cross_group_return_up,146,0.39041096,1.97292137,67,0.17910448,0.90176464,0.10553591,46,0.17391304,1.08985507,0.09085792
d1,200,10,sma_stack_bull+volatility+mtf_rsi60+cross_group_bull,164,0.39024390,1.97207715,40,0.22500000,1.13284182,0.12316091,32,0.09375000,0.58750000,0.03240155
d1,200,10,sma_stack_bull+bb_expand+elliott_impulse_bull+cross_group_return_up,123,0.39024390,1.97207715,65,0.13846154,0.69713343,0.07459090,30,0.23333333,1.46222222,0.11792388
d1,200,10,trend_bull+di_spread_up3+volatility+cross_group_return_up,247,0.38866397,1.96409304,55,0.38181818,1.92239825,0.26515954,57,0.15789474,0.98947368,0.08535796
d1,200,10,trend_bull+close_near_high+elliott_impulse_bull+cross_group_bull,255,0.38823529,1.96192676,69,0.08695652,0.43781326,0.04046362,42,0.23809524,1.49206349,0.13480964
d1,200,10,sma_stack_bull+bb_expand+breakout20_up+cross_group_return_up,134,0.38805970,1.96103941,71,0.15492958,0.78004758,0.08877304,34,0.17647059,1.10588235,0.08348969
d1,200,10,sma_stack_bull+bb_expand+breakout_up20+cross_group_return_up,134,0.38805970,1.96103941,71,0.15492958,0.78004758,0.08877304,34,0.17647059,1.10588235,0.08348969
d1,200,10,sma_stack_bull+bb_expand+channel_breakout_up+cross_group_return_up,134,0.38805970,1.96103941,71,0.15492958,0.78004758,0.08877304,34,0.17647059,1.10588235,0.08348969
d1,200,10,sma_stack_bull+bb_expand+retest_up+cross_group_return_up,134,0.38805970,1.96103941,70,0.15714286,0.79119111,0.09007621,33,0.18181818,1.13939394,0.08610768
d1,200,10,trend_bull+bb_expand+elliott_wave5_bull+cross_group_bull,178,0.38764045,1.95892074,60,0.15000000,0.75522788,0.08097441,17,0.23529412,1.47450980,0.09555044
d1,200,10,volatility+breakout20_up+mtf_trend_bull+cross_group_bull,129,0.38759690,1.95870066,26,0.11538462,0.58094452,0.04003245,21,0.09523810,0.59682540,0.02651877
d1,200,10,volatility+breakout_up20+mtf_trend_bull+cross_group_bull,129,0.38759690,1.95870066,26,0.11538462,0.58094452,0.04003245,21,0.09523810,0.59682540,0.02651877
d1,200,10,volatility+channel_breakout_up+mtf_trend_bull+cross_group_bull,129,0.38759690,1.95870066,26,0.11538462,0.58094452,0.04003245,21,0.09523810,0.59682540,0.02651877
d1,200,10,volatility+retest_up+mtf_trend_bull+cross_group_bull,129,0.38759690,1.95870066,26,0.11538462,0.58094452,0.04003245,21,0.09523810,0.59682540,0.02651877
d1,200,10,trend_bull+breakout20_up+close_near_high+cross_group_bull,217,0.38709677,1.95617331,60,0.10000000,0.50348525,0.04664283,40,0.17500000,1.09666667,0.08745414
d1,200,10,trend_bull+breakout_up20+close_near_high+cross_group_bull,217,0.38709677,1.95617331,60,0.10000000,0.50348525,0.04664283,40,0.17500000,1.09666667,0.08745414
d1,200,10,trend_bull+channel_breakout_up+close_near_high+cross_group_bull,217,0.38709677,1.95617331,60,0.10000000,0.50348525,0.04664283,40,0.17500000,1.09666667,0.08745414
d1,200,10,volatility+elliott_impulse_bull+mtf_trend_bull+cross_group_bull,155,0.38709677,1.95617331,30,0.13333333,0.67131367,0.05309655,23,0.08695652,0.54492754,0.02418000
d1,200,10,volatility+elliott_wave5_bull+mtf_trend_bull+cross_group_bull,124,0.38709677,1.95617331,24,0.08333333,0.41957105,0.02315882,18,0.11111111,0.69629630,0.03101952
d1,200,10,sma_stack_bull+di_spread_up3+volatility+cross_group_bull,137,0.38686131,1.95498342,42,0.40476190,2.03791651,0.27042861,33,0.21212121,1.32929293,0.10676022
d1,200,10,price200_bull+rci_bull+pin_bull+mtf_trend_bull,163,0.38650307,1.95317304,44,0.47727273,2.40299781,0.33754991,36,0.19444444,1.21851852,0.09753095
d1,200,10,trend_bull+close_near_high+elliott_wave5_bull+cross_group_bull,215,0.38604651,1.95086586,62,0.09677419,0.48724379,0.04511187,26,0.30769231,1.92820513,0.16501316
d1,200,10,price200_bull+volatility+breakout20_up+cross_group_bull,127,0.38582677,1.94975541,23,0.13043478,0.65671990,0.04537659,23,0.08695652,0.54492754,0.02418000
d1,200,10,price200_bull+volatility+breakout_up20+cross_group_bull,127,0.38582677,1.94975541,23,0.13043478,0.65671990,0.04537659,23,0.08695652,0.54492754,0.02418000
d1,200,10,price200_bull+volatility+channel_breakout_up+cross_group_bull,127,0.38582677,1.94975541,23,0.13043478,0.65671990,0.04537659,23,0.08695652,0.54492754,0.02418000
d1,200,10,price200_bull+volatility+retest_up+cross_group_bull,127,0.38582677,1.94975541,23,0.13043478,0.65671990,0.04537659,23,0.08695652,0.54492754,0.02418000
d1,200,10,sma_stack_bull+di_spread_up3+close_near_high+cross_group_bull,178,0.38202247,1.93053058,74,0.12162162,0.61234693,0.06532316,49,0.22448980,1.40680272,0.13024970
d1,200,10,sma_stack_bull+volatility+mtf_rsi60+cross_target_relative_up,210,0.38095238,1.92512294,50,0.10000000,0.50348525,0.04347576,31,0.12903226,0.80860215,0.05134284
d1,200,10,trend_bull+rci_bull+volatility+elliott_wave5_bull,176,0.38068182,1.92375566,22,0.09090909,0.45771387,0.02529543,27,0.07407407,0.46419753,0.02055465
d1,300,1,ichimoku_cloud_bull+atr_expand+mtf_macd_bull,142,0.02816901,12.32756539,34,0.00000000,0.00000000,0.00000000,23,0.00000000,,0.00000000
d1,300,1,adx_up3+atr_expand+mtf_adx25,211,0.02369668,10.37034529,37,0.00000000,0.00000000,-0.00000000,60,0.00000000,,0.00000000
d1,300,1,atr_expand+mtf_macd_bull,258,0.02325581,10.17740864,73,0.01369863,12.86301370,0.00242225,41,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+mtf_volatility+cross_target_relative_up,130,0.02307692,10.09912088,30,0.00000000,0.00000000,0.00000000,27,0.00000000,,0.00000000
d1,300,1,adx_up3+atr_expand+mtf_volatility,218,0.02293578,10.03735256,37,0.00000000,0.00000000,-0.00000000,59,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+cross_target_relative_up,136,0.02205882,9.65357143,30,0.00000000,0.00000000,0.00000000,27,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+atr_expand+mtf_adx25,136,0.02205882,9.65357143,13,0.00000000,0.00000000,0.00000000,38,0.00000000,,0.00000000
d1,300,1,adx_up3+atr_expand,229,0.02183406,9.55520898,38,0.00000000,0.00000000,0.00000000,60,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+atr_expand+mtf_adx25,188,0.02127660,9.31124620,32,0.00000000,0.00000000,0.00000000,74,0.00000000,,-0.00000000
d1,300,1,sma_stack_bull+atr_expand+mtf_volatility,238,0.02100840,9.19387755,48,0.00000000,0.00000000,0.00000000,83,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+pullback_bull+mtf_volatility,144,0.02083333,9.11726190,19,0.00000000,0.00000000,0.00000000,37,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+atr_expand+mtf_volatility,146,0.02054795,8.99236791,12,0.00000000,0.00000000,0.00000000,37,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+pullback_bull+mtf_macd_bull,149,0.02013423,8.81131352,29,0.00000000,0.00000000,0.00000000,29,0.00000000,,0.00000000
d1,300,1,adx_up3+bb_expand+pullback_bull+mtf_macd_bull,150,0.02000000,8.75257143,30,0.00000000,0.00000000,0.00000000,31,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+atr_expand,251,0.01992032,8.71770063,49,0.00000000,0.00000000,0.00000000,84,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+pullback_bull,151,0.01986755,8.69460738,21,0.00000000,0.00000000,-0.00000000,37,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+atr_expand,152,0.01973684,8.63740602,13,0.00000000,0.00000000,0.00000000,38,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+volatility+mtf_macd_bull,268,0.01865672,8.16471215,25,0.00000000,0.00000000,0.00000000,60,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+adx_up3+volatility+pullback_bull,174,0.01724138,7.54532020,27,0.03703704,34.77777778,0.00656815,38,0.00000000,,0.00000000
d1,300,1,atr_expand+pullback_bull+mtf_adx25,175,0.01714286,7.50220408,32,0.03125000,29.34375000,0.00553786,46,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+bb_expand+pullback_bull+mtf_macd_bull,175,0.01714286,7.50220408,38,0.00000000,0.00000000,0.00000000,30,0.00000000,,0.00000000
d1,300,1,atr_expand+mtf_adx25+cross_target_relative_up,176,0.01704545,7.45957792,53,0.00000000,0.00000000,0.00000000,33,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+mtf_adx25,295,0.01694915,7.41743341,49,0.00000000,0.00000000,0.00000000,81,0.00000000,,0.00000000
d1,300,1,adx_up3+volatility+mtf_macd_bull,419,0.01670644,7.31121718,62,0.00000000,0.00000000,0.00000000,107,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand+mtf_volatility,365,0.01643836,7.19389432,69,0.00000000,0.00000000,0.00000000,90,0.00000000,,0.00000000
d1,300,1,volatility+horizontal_break_up+cross_target_relative_up,122,0.01639344,7.17423888,27,0.00000000,0.00000000,0.00000000,13,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+bb_expand+horizontal_break_up+cross_target_relative_up,122,0.01639344,7.17423888,53,0.00000000,0.00000000,0.00000000,17,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+elliott_wave3_bull+mtf_volatility+cross_target_relative_up,122,0.01639344,7.17423888,40,0.00000000,0.00000000,0.00000000,17,0.00000000,,0.00000000
d1,300,1,bb_expand+elliott_wave3_bull+mtf_volatility+cross_target_relative_up,122,0.01639344,7.17423888,36,0.00000000,0.00000000,0.00000000,25,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+volatility+horizontal_break_up,123,0.01626016,7.11591173,28,0.00000000,0.00000000,0.00000000,35,0.00000000,,0.00000000
d1,300,1,price200_bull+volatility+elliott_wave3_bull+mtf_volatility,123,0.01626016,7.11591173,22,0.00000000,0.00000000,0.00000000,25,0.00000000,,0.00000000
d1,300,1,volatility+elliott_impulse_bull+mtf_volatility+cross_target_relative_up,124,0.01612903,7.05852535,28,0.00000000,0.00000000,0.00000000,13,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+rci_strong_bull+pullback_bull+elliott_pullback_bull,187,0.01604278,7.02077922,63,0.00000000,0.00000000,0.00000000,38,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+di_spread_up3+horizontal_break_up+cross_target_relative_up,125,0.01600000,7.00205714,63,0.00000000,0.00000000,0.00000000,25,0.00000000,,0.00000000
d1,300,1,horizontal_break_up+elliott_impulse_bull+mtf_volatility+cross_target_relative_up,125,0.01600000,7.00205714,44,0.00000000,0.00000000,0.00000000,27,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+volatility+horizontal_break_up,126,0.01587302,6.94648526,24,0.00000000,0.00000000,0.00000000,29,0.00000000,,0.00000000
d1,300,1,di_spread_up3+bb_expand+horizontal_break_up+mtf_volatility,126,0.01587302,6.94648526,43,0.00000000,0.00000000,0.00000000,28,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+bb_expand+horizontal_break_up+elliott_wave3_bull,127,0.01574803,6.89178853,41,0.00000000,0.00000000,-0.00000000,32,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+atr_expand,383,0.01566580,6.85580007,71,0.00000000,0.00000000,0.00000000,91,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+bb_expand+elliott_impulse_bull+cross_target_relative_up,128,0.01562500,6.83794643,57,0.00000000,0.00000000,0.00000000,16,0.00000000,,0.00000000
d1,300,1,bb_expand+horizontal_break_up+elliott_wave3_bull+mtf_volatility,128,0.01562500,6.83794643,37,0.00000000,0.00000000,-0.00000000,33,0.00000000,,0.00000000
d1,300,1,bb_expand+pullback_bull+mtf_macd_bull,321,0.01557632,6.81664441,86,0.01162791,10.91860465,0.00205557,59,0.00000000,,-0.00000000
d1,300,1,adx_up3+volatility+pullback_bull+mtf_volatility,193,0.01554404,6.80251665,29,0.03448276,32.37931034,0.00611321,33,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+horizontal_break_up+mtf_volatility,129,0.01550388,6.78493909,51,0.00000000,0.00000000,0.00000000,32,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+volatility+elliott_wave3_bull+mtf_adx25,129,0.01550388,6.78493909,20,0.00000000,0.00000000,0.00000000,27,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+elliott_wave3_bull+mtf_macd_bull+cross_target_relative_up,129,0.01550388,6.78493909,53,0.00000000,0.00000000,0.00000000,31,0.00000000,,0.00000000
d1,300,1,bb_expand+horizontal_break_up+elliott_wave3_bull+cross_target_relative_up,129,0.01550388,6.78493909,41,0.00000000,0.00000000,-0.00000000,26,0.00000000,,0.00000000
d1,300,1,price200_bull+inside_2,194,0.01546392,6.76745214,51,0.00000000,0.00000000,0.00000000,37,0.00000000,,-0.00000000
d1,300,1,ichimoku_cloud_bull+bb_expand+horizontal_break_up+cross_target_relative_up,130,0.01538462,6.73274725,55,0.00000000,0.00000000,0.00000000,15,0.00000000,,0.00000000
d1,300,1,price200_bull+atr_expand+mtf_volatility+cross_target_relative_up,130,0.01538462,6.73274725,35,0.00000000,0.00000000,0.00000000,25,0.00000000,,0.00000000
d1,300,1,di_spread_up3+volatility+pullback_bull+mtf_volatility,196,0.01530612,6.69839650,36,0.02777778,26.08333333,0.00492041,14,0.00000000,,0.00000000
d1,300,1,price200_bull+horizontal_break_up+mtf_volatility+cross_target_relative_up,131,0.01526718,6.68135224,44,0.00000000,0.00000000,0.00000000,27,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+horizontal_break_up+elliott_impulse_bull+mtf_volatility,132,0.01515152,6.63073593,49,0.00000000,0.00000000,0.00000000,30,0.00000000,,0.00000000
d1,300,1,sma_stack_bull+elliott_wave3_bull+cross_target_relative_up,133,0.01503759,6.58088077,55,0.00000000,0.00000000,0.00000000,31,0.00000000,,0.00000000
d1,300,1,price200_bull+di_spread_up3+volatility+horizontal_break_up,133,0.01503759,6.58088077,25,0.00000000,0.00000000,0.00000000,25,0.00000000,,0.00000000
d1,300,1,di_spread_up3+bb_expand+pullback_bull+cross_target_relative_up,133,0.01503759,6.58088077,61,0.00000000,0.00000000,-0.00000000,22,0.00000000,,0.00000000
d1,300,1,volatility+horizontal_break_up+elliott_wave3_bull+mtf_macd_bull,133,0.01503759,6.58088077,20,0.00000000,0.00000000,0.00000000,29,0.00000000,,0.00000000
d1,300,1,horizontal_break_up+mtf_volatility+cross_target_relative_up,134,0.01492537,6.53176972,46,0.00000000,0.00000000,0.00000000,28,0.00000000,,0.00000000
d1,300,1,ichimoku_cloud_bull+di_spread_up3+horizontal_break_up+cross_target_relative_up,134,0.01492537,6.53176972,62,0.00000000,0.00000000,0.00000000,18,0.00000000,,0.00000000
